date,virus,Sample Name,template,num_reps,median,count,at_least_3CTvals,Well,Well Position,CT,Replicate,sample_type,medDist1_method,count2,at_least_3CTvals_aftOut
04-27,WSSV,EHP2_VP28.31t,EHP2,5,NA,0,remove,70,F10,NA,5,UNK,NA,NA,NA
04-27,WSSV,EHP2_VP28.31t,EHP2,5,NA,0,remove,68,F8,NA,3,UNK,NA,NA,NA
04-27,WSSV,EMS1_VP28.31t,EMS1,5,NA,0,remove,34,C10,NA,5,UNK,NA,NA,NA
04-27,WSSV,EMS1_VP28.31t,EMS1,5,NA,0,remove,30,C6,NA,1,UNK,NA,NA,NA
04-27,WSSV,EMS1_VP28.31t,EMS1,5,NA,0,remove,32,C8,NA,3,UNK,NA,NA,NA
04-27,WSSV,EMS1_VP28.31t,EMS1,5,NA,0,remove,33,C9,NA,4,UNK,NA,NA,NA
04-27,WSSV,EMS1_VP28.31t,EMS1,5,NA,0,remove,31,C7,NA,2,UNK,NA,NA,NA
04-27,WSSV,EMS2_VP28.31t,EMS2,5,NA,0,remove,44,D8,NA,3,UNK,NA,NA,NA
04-27,WSSV,EMS2_VP28.31t,EMS2,5,NA,0,remove,46,D10,NA,5,UNK,NA,NA,NA
04-27,WSSV,EMS2_VP28.31t,EMS2,5,NA,0,remove,43,D7,NA,2,UNK,NA,NA,NA
04-27,WSSV,EMS2_VP28.31t,EMS2,5,NA,0,remove,45,D9,NA,4,UNK,NA,NA,NA
04-27,WSSV,EMS2_VP28.31t,EMS2,5,NA,0,remove,42,D6,NA,1,UNK,NA,NA,NA
04-27,WSSV,IHHNV1_VP28.31t,IHHNV1,5,NA,0,remove,81,G9,NA,4,UNK,NA,NA,NA
04-27,WSSV,IHHNV1_VP28.31t,IHHNV1,5,NA,0,remove,79,G7,NA,2,UNK,NA,NA,NA
04-27,WSSV,IHHNV1_VP28.31t,IHHNV1,5,NA,0,remove,78,G6,NA,1,UNK,NA,NA,NA
04-27,WSSV,IHHNV1_VP28.31t,IHHNV1,5,NA,0,remove,82,G10,NA,5,UNK,NA,NA,NA
04-27,WSSV,IHHNV1_VP28.31t,IHHNV1,5,NA,0,remove,80,G8,NA,3,UNK,NA,NA,NA
04-27,WSSV,IHHNV2_VP28.31t,IHHNV2,5,NA,0,remove,91,H7,NA,2,UNK,NA,NA,NA
04-27,WSSV,IHHNV2_VP28.31t,IHHNV2,5,NA,0,remove,92,H8,NA,3,UNK,NA,NA,NA
04-27,WSSV,IHHNV2_VP28.31t,IHHNV2,5,NA,0,remove,90,H6,NA,1,UNK,NA,NA,NA
04-27,WSSV,IHHNV2_VP28.31t,IHHNV2,5,NA,0,remove,93,H9,NA,4,UNK,NA,NA,NA
04-27,WSSV,IHHNV2_VP28.31t,IHHNV2,5,NA,0,remove,94,H10,NA,5,UNK,NA,NA,NA
04-27,WSSV,IMNV1_VP28.31t,IMNV1,5,NA,0,remove,11,A11,NA,1,UNK,NA,NA,NA
04-27,WSSV,IMNV1_VP28.31t,IMNV1,5,NA,0,remove,35,C11,NA,3,UNK,NA,NA,NA
04-27,WSSV,IMNV1_VP28.31t,IMNV1,5,NA,0,remove,23,B11,NA,2,UNK,NA,NA,NA
04-27,WSSV,IMNV1_VP28.31t,IMNV1,5,NA,0,remove,59,E11,NA,5,UNK,NA,NA,NA
04-27,WSSV,IMNV1_VP28.31t,IMNV1,5,NA,0,remove,47,D11,NA,4,UNK,NA,NA,NA
04-27,WSSV,IMNV2_VP28.31t,IMNV2,5,NA,0,remove,12,A12,NA,1,UNK,NA,NA,NA
04-27,WSSV,IMNV2_VP28.31t,IMNV2,5,NA,0,remove,48,D12,NA,4,UNK,NA,NA,NA
04-27,WSSV,IMNV2_VP28.31t,IMNV2,5,NA,0,remove,60,E12,NA,5,UNK,NA,NA,NA
04-27,WSSV,IMNV2_VP28.31t,IMNV2,5,NA,0,remove,24,B12,NA,2,UNK,NA,NA,NA
04-27,WSSV,IMNV2_VP28.31t,IMNV2,5,NA,0,remove,36,C12,NA,3,UNK,NA,NA,NA
04-27,WSSV,SPF10_VP28.31t,SPF10,5,NA,0,remove,21,B9,NA,4,UNK,NA,NA,NA
04-27,WSSV,SPF10_VP28.31t,SPF10,5,NA,0,remove,22,B10,NA,5,UNK,NA,NA,NA
04-27,WSSV,SPF10_VP28.31t,SPF10,5,NA,0,remove,20,B8,NA,3,UNK,NA,NA,NA
04-27,WSSV,SPF10_VP28.31t,SPF10,5,NA,0,remove,18,B6,NA,1,UNK,NA,NA,NA
04-27,WSSV,SPF10_VP28.31t,SPF10,5,NA,0,remove,19,B7,NA,2,UNK,NA,NA,NA
04-27,WSSV,SPF6_VP28.31t,SPF6,5,NA,0,remove,65,F5,NA,5,UNK,NA,NA,NA
04-27,WSSV,SPF6_VP28.31t,SPF6,5,NA,0,remove,62,F2,NA,2,UNK,NA,NA,NA
04-27,WSSV,SPF6_VP28.31t,SPF6,5,NA,0,remove,64,F4,NA,4,UNK,NA,NA,NA
04-27,WSSV,SPF6_VP28.31t,SPF6,5,NA,0,remove,63,F3,NA,3,UNK,NA,NA,NA
04-27,WSSV,SPF6_VP28.31t,SPF6,5,NA,0,remove,61,F1,NA,1,UNK,NA,NA,NA
04-27,WSSV,SPF7_VP28.31t,SPF7,5,NA,0,remove,73,G1,NA,1,UNK,NA,NA,NA
04-27,WSSV,SPF7_VP28.31t,SPF7,5,NA,0,remove,77,G5,NA,5,UNK,NA,NA,NA
04-27,WSSV,SPF7_VP28.31t,SPF7,5,NA,0,remove,76,G4,NA,4,UNK,NA,NA,NA
04-27,WSSV,SPF7_VP28.31t,SPF7,5,NA,0,remove,74,G2,NA,2,UNK,NA,NA,NA
04-27,WSSV,SPF7_VP28.31t,SPF7,5,NA,0,remove,75,G3,NA,3,UNK,NA,NA,NA
04-27,WSSV,SPF8_VP28.31t,SPF8,5,NA,0,remove,89,H5,NA,5,UNK,NA,NA,NA
04-27,WSSV,SPF8_VP28.31t,SPF8,5,NA,0,remove,88,H4,NA,4,UNK,NA,NA,NA
04-27,WSSV,SPF8_VP28.31t,SPF8,5,NA,0,remove,87,H3,NA,3,UNK,NA,NA,NA
04-27,WSSV,SPF8_VP28.31t,SPF8,5,NA,0,remove,85,H1,NA,1,UNK,NA,NA,NA
04-27,WSSV,SPF8_VP28.31t,SPF8,5,NA,0,remove,86,H2,NA,2,UNK,NA,NA,NA
04-27,WSSV,SPF9_VP28.31t,SPF9,5,NA,0,remove,7,A7,NA,2,UNK,NA,NA,NA
04-27,WSSV,SPF9_VP28.31t,SPF9,5,NA,0,remove,6,A6,NA,1,UNK,NA,NA,NA
04-27,WSSV,SPF9_VP28.31t,SPF9,5,NA,0,remove,9,A9,NA,4,UNK,NA,NA,NA
04-27,WSSV,SPF9_VP28.31t,SPF9,5,NA,0,remove,10,A10,NA,5,UNK,NA,NA,NA
04-27,WSSV,SPF9_VP28.31t,SPF9,5,NA,0,remove,8,A8,NA,3,UNK,NA,NA,NA
06-23,TSV,1,20,3,12.679265,1,remove,75,G3,12.679265,3,STD,NA,NA,NA
06-23,TSV,1,20,3,12.679265,1,remove,74,G2,NA,2,STD,NA,NA,NA
06-23,TSV,1,20,3,12.679265,1,remove,73,G1,NA,1,STD,NA,NA,NA
06-23,TSV,10,200,3,9.712935,3,keep,62,F2,9.712935,2,STD,keep,3,keep
06-23,TSV,10,200,3,9.712935,3,keep,63,F3,9.278778,3,STD,keep,3,keep
06-23,TSV,10,200,3,9.712935,3,keep,61,F1,9.941556,1,STD,keep,3,keep
06-23,TSV,100,2000,3,7.673499,3,keep,50,E2,7.932601,2,STD,keep,3,keep
06-23,TSV,100,2000,3,7.673499,3,keep,51,E3,7.673499,3,STD,keep,3,keep
06-23,TSV,100,2000,3,7.673499,3,keep,49,E1,7.2430763,1,STD,keep,3,keep
06-23,TSV,1000,20000,3,6.4285674,3,keep,39,D3,6.399472,3,STD,keep,3,keep
06-23,TSV,1000,20000,3,6.4285674,3,keep,38,D2,6.5707636,2,STD,keep,3,keep
06-23,TSV,1000,20000,3,6.4285674,3,keep,37,D1,6.4285674,1,STD,keep,3,keep
06-23,TSV,10000,2e+05,3,5.703526,3,keep,25,C1,5.69661,1,STD,keep,3,keep
06-23,TSV,10000,2e+05,3,5.703526,3,keep,26,C2,5.703526,2,STD,keep,3,keep
06-23,TSV,10000,2e+05,3,5.703526,3,keep,27,C3,5.9037657,3,STD,keep,3,keep
06-23,TSV,100000,2e+06,3,4.8948593,3,keep,14,B2,4.8948593,2,STD,keep,3,keep
06-23,TSV,100000,2e+06,3,4.8948593,3,keep,13,B1,4.886315,1,STD,keep,3,keep
06-23,TSV,100000,2e+06,3,4.8948593,3,keep,15,B3,4.9157114,3,STD,keep,3,keep
06-23,TSV,1000000,2e+07,3,4.488017,3,keep,1,A1,4.373192,1,STD,keep,3,keep
06-23,TSV,1000000,2e+07,3,4.488017,3,keep,2,A2,4.536572,2,STD,keep,3,keep
06-23,TSV,1000000,2e+07,3,4.488017,3,keep,3,A3,4.488017,3,STD,keep,3,keep
06-23,TSV,NTC,NTC,3,NA,0,remove,87,H3,NA,3,UNK,NA,NA,NA
06-23,TSV,NTC,NTC,3,NA,0,remove,85,H1,NA,1,UNK,NA,NA,NA
06-23,TSV,NTC,NTC,3,NA,0,remove,86,H2,NA,2,UNK,NA,NA,NA
06-23,TSV,TSV.1_1,TSV.1,3,NA,0,remove,77,G5,NA,2,UNK,NA,NA,NA
06-23,TSV,TSV.1_1,TSV.1,3,NA,0,remove,76,G4,NA,1,UNK,NA,NA,NA
06-23,TSV,TSV.1_1,TSV.1,3,NA,0,remove,78,G6,NA,3,UNK,NA,NA,NA
06-23,TSV,TSV.1_10,TSV.1,3,10.700905,1,remove,66,F6,NA,3,UNK,NA,NA,NA
06-23,TSV,TSV.1_10,TSV.1,3,10.700905,1,remove,64,F4,10.700905,1,UNK,NA,NA,NA
06-23,TSV,TSV.1_10,TSV.1,3,10.700905,1,remove,65,F5,NA,2,UNK,NA,NA,NA
06-23,TSV,TSV.1_100,TSV.1,3,9.492466,3,keep,52,E4,8.944058,1,UNK,keep,2,keep
06-23,TSV,TSV.1_100,TSV.1,3,9.492466,3,keep,53,E5,11.000605,2,UNK,remove,2,NA
06-23,TSV,TSV.1_100,TSV.1,3,9.492466,3,keep,54,E6,9.492466,3,UNK,keep,2,keep
06-23,TSV,TSV.1_1000,TSV.1,3,7.7003093,3,keep,42,D6,7.9082384,3,UNK,keep,3,keep
06-23,TSV,TSV.1_1000,TSV.1,3,7.7003093,3,keep,40,D4,7.7003093,1,UNK,keep,3,keep
06-23,TSV,TSV.1_1000,TSV.1,3,7.7003093,3,keep,41,D5,7.3768277,2,UNK,keep,3,keep
06-23,TSV,TSV.1_10000,TSV.1,3,6.852751,3,keep,28,C4,6.654417,1,UNK,keep,3,keep
06-23,TSV,TSV.1_10000,TSV.1,3,6.852751,3,keep,29,C5,6.950742,2,UNK,keep,3,keep
06-23,TSV,TSV.1_10000,TSV.1,3,6.852751,3,keep,30,C6,6.852751,3,UNK,keep,3,keep
06-23,TSV,TSV.1_100000,TSV.1,3,5.935681,3,keep,17,B5,5.935681,2,UNK,keep,3,keep
06-23,TSV,TSV.1_100000,TSV.1,3,5.935681,3,keep,18,B6,5.989405,3,UNK,keep,3,keep
06-23,TSV,TSV.1_100000,TSV.1,3,5.935681,3,keep,16,B4,5.9244256,1,UNK,keep,3,keep
06-23,TSV,TSV.1_1000000,TSV.1,3,5.1172023,3,keep,5,A5,5.821859,2,UNK,keep,3,keep
06-23,TSV,TSV.1_1000000,TSV.1,3,5.1172023,3,keep,6,A6,5.1172023,3,UNK,keep,3,keep
06-23,TSV,TSV.1_1000000,TSV.1,3,5.1172023,3,keep,4,A4,4.815848,1,UNK,keep,3,keep
06-23,TSV,TSV.4_1,TSV.4,3,NA,0,remove,81,G9,NA,3,UNK,NA,NA,NA
06-23,TSV,TSV.4_1,TSV.4,3,NA,0,remove,80,G8,NA,2,UNK,NA,NA,NA
06-23,TSV,TSV.4_1,TSV.4,3,NA,0,remove,79,G7,NA,1,UNK,NA,NA,NA
06-23,TSV,TSV.4_10,TSV.4,3,NA,0,remove,69,F9,NA,3,UNK,NA,NA,NA
06-23,TSV,TSV.4_10,TSV.4,3,NA,0,remove,67,F7,NA,1,UNK,NA,NA,NA
06-23,TSV,TSV.4_10,TSV.4,3,NA,0,remove,68,F8,NA,2,UNK,NA,NA,NA
06-23,TSV,TSV.4_100,TSV.4,3,11.604114,1,remove,55,E7,11.604114,1,UNK,NA,NA,NA
06-23,TSV,TSV.4_100,TSV.4,3,11.604114,1,remove,56,E8,NA,2,UNK,NA,NA,NA
06-23,TSV,TSV.4_100,TSV.4,3,11.604114,1,remove,57,E9,NA,3,UNK,NA,NA,NA
06-23,TSV,TSV.4_1000,TSV.4,3,9.078309,3,keep,45,D9,9.078309,3,UNK,keep,3,keep
06-23,TSV,TSV.4_1000,TSV.4,3,9.078309,3,keep,43,D7,9.0998335,1,UNK,keep,3,keep
06-23,TSV,TSV.4_1000,TSV.4,3,9.078309,3,keep,44,D8,8.350641,2,UNK,keep,3,keep
06-23,TSV,TSV.4_10000,TSV.4,3,7.209023,3,keep,32,C8,7.209023,2,UNK,keep,3,keep
06-23,TSV,TSV.4_10000,TSV.4,3,7.209023,3,keep,33,C9,6.9173627,3,UNK,keep,3,keep
06-23,TSV,TSV.4_10000,TSV.4,3,7.209023,3,keep,31,C7,7.341278,1,UNK,keep,3,keep
06-23,TSV,TSV.4_100000,TSV.4,3,6.3376923,3,keep,20,B8,6.3376923,2,UNK,keep,3,keep
06-23,TSV,TSV.4_100000,TSV.4,3,6.3376923,3,keep,19,B7,6.218335,1,UNK,keep,3,keep
06-23,TSV,TSV.4_100000,TSV.4,3,6.3376923,3,keep,21,B9,6.3821263,3,UNK,keep,3,keep
06-23,TSV,TSV.4_1000000,TSV.4,3,5.731633,3,keep,8,A8,5.731633,2,UNK,keep,3,keep
06-23,TSV,TSV.4_1000000,TSV.4,3,5.731633,3,keep,7,A7,5.7221665,1,UNK,keep,3,keep
06-23,TSV,TSV.4_1000000,TSV.4,3,5.731633,3,keep,9,A9,5.809088,3,UNK,keep,3,keep
06-23,TSV,TSV.5_1,TSV.5,3,NA,0,remove,83,G11,NA,2,UNK,NA,NA,NA
06-23,TSV,TSV.5_1,TSV.5,3,NA,0,remove,82,G10,NA,1,UNK,NA,NA,NA
06-23,TSV,TSV.5_1,TSV.5,3,NA,0,remove,84,G12,NA,3,UNK,NA,NA,NA
06-23,TSV,TSV.5_10,TSV.5,3,20.386003,1,remove,71,F11,20.386003,2,UNK,NA,NA,NA
06-23,TSV,TSV.5_10,TSV.5,3,20.386003,1,remove,70,F10,NA,1,UNK,NA,NA,NA
06-23,TSV,TSV.5_10,TSV.5,3,20.386003,1,remove,72,F12,NA,3,UNK,NA,NA,NA
06-23,TSV,TSV.5_100,TSV.5,3,8.598422,3,keep,60,E12,9.924563,3,UNK,remove,2,NA
06-23,TSV,TSV.5_100,TSV.5,3,8.598422,3,keep,58,E10,8.344622,1,UNK,keep,2,keep
06-23,TSV,TSV.5_100,TSV.5,3,8.598422,3,keep,59,E11,8.598422,2,UNK,keep,2,keep
06-23,TSV,TSV.5_1000,TSV.5,3,7.2220917,3,keep,48,D12,7.2220917,3,UNK,keep,3,keep
06-23,TSV,TSV.5_1000,TSV.5,3,7.2220917,3,keep,46,D10,7.213677,1,UNK,keep,3,keep
06-23,TSV,TSV.5_1000,TSV.5,3,7.2220917,3,keep,47,D11,7.641528,2,UNK,keep,3,keep
06-23,TSV,TSV.5_10000,TSV.5,3,6.544668,3,keep,34,C10,6.5171065,1,UNK,keep,3,keep
06-23,TSV,TSV.5_10000,TSV.5,3,6.544668,3,keep,35,C11,6.544668,2,UNK,keep,3,keep
06-23,TSV,TSV.5_10000,TSV.5,3,6.544668,3,keep,36,C12,6.5698805,3,UNK,keep,3,keep
06-23,TSV,TSV.5_100000,TSV.5,3,5.8677397,3,keep,23,B11,5.8677397,2,UNK,keep,3,keep
06-23,TSV,TSV.5_100000,TSV.5,3,5.8677397,3,keep,22,B10,5.7444854,1,UNK,keep,3,keep
06-23,TSV,TSV.5_100000,TSV.5,3,5.8677397,3,keep,24,B12,5.870015,3,UNK,keep,3,keep
06-23,TSV,TSV.5_1000000,TSV.5,3,5.5398564,3,keep,11,A11,5.5944214,2,UNK,keep,3,keep
06-23,TSV,TSV.5_1000000,TSV.5,3,5.5398564,3,keep,12,A12,5.5398564,3,UNK,keep,3,keep
06-23,TSV,TSV.5_1000000,TSV.5,3,5.5398564,3,keep,10,A10,5.3283024,1,UNK,keep,3,keep
09-27,WSSV,1e1_VP28.31t,1e+01,5,NA,0,remove,87,H3,NA,3,STD,NA,NA,NA
09-27,WSSV,1e1_VP28.31t,1e+01,5,NA,0,remove,85,H1,NA,1,STD,NA,NA,NA
09-27,WSSV,1e1_VP28.31t,1e+01,5,NA,0,remove,88,H4,NA,4,STD,NA,NA,NA
09-27,WSSV,1e1_VP28.31t,1e+01,5,NA,0,remove,89,H5,NA,5,STD,NA,NA,NA
09-27,WSSV,1e1_VP28.31t,1e+01,5,NA,0,remove,86,H2,NA,2,STD,NA,NA,NA
09-27,WSSV,1e2_VP28.31t,1e+02,5,NA,0,remove,77,G5,NA,5,STD,NA,NA,NA
09-27,WSSV,1e2_VP28.31t,1e+02,5,NA,0,remove,75,G3,NA,3,STD,NA,NA,NA
09-27,WSSV,1e2_VP28.31t,1e+02,5,NA,0,remove,73,G1,NA,1,STD,NA,NA,NA
09-27,WSSV,1e2_VP28.31t,1e+02,5,NA,0,remove,76,G4,NA,4,STD,NA,NA,NA
09-27,WSSV,1e2_VP28.31t,1e+02,5,NA,0,remove,74,G2,NA,2,STD,NA,NA,NA
09-27,WSSV,1e3_VP28.31t,1e+03,5,NA,0,remove,65,F5,NA,5,STD,NA,NA,NA
09-27,WSSV,1e3_VP28.31t,1e+03,5,NA,0,remove,63,F3,NA,3,STD,NA,NA,NA
09-27,WSSV,1e3_VP28.31t,1e+03,5,NA,0,remove,64,F4,NA,4,STD,NA,NA,NA
09-27,WSSV,1e3_VP28.31t,1e+03,5,NA,0,remove,61,F1,NA,1,STD,NA,NA,NA
09-27,WSSV,1e3_VP28.31t,1e+03,5,NA,0,remove,62,F2,NA,2,STD,NA,NA,NA
09-27,WSSV,1e4_VP28.31t,1e+04,5,10.544365,5,keep,52,E4,29.46258,4,STD,remove,3,NA
09-27,WSSV,1e4_VP28.31t,1e+04,5,10.544365,5,keep,50,E2,8.691116,2,STD,remove,3,NA
09-27,WSSV,1e4_VP28.31t,1e+04,5,10.544365,5,keep,49,E1,10.544365,1,STD,keep,3,keep
09-27,WSSV,1e4_VP28.31t,1e+04,5,10.544365,5,keep,51,E3,9.809156,3,STD,keep,3,keep
09-27,WSSV,1e4_VP28.31t,1e+04,5,10.544365,5,keep,53,E5,11.237514,5,STD,keep,3,keep
09-27,WSSV,1e5_VP28.31t,1e+05,5,8.492211,5,keep,37,D1,8.492211,1,STD,keep,5,keep
09-27,WSSV,1e5_VP28.31t,1e+05,5,8.492211,5,keep,41,D5,7.8638644,5,STD,keep,5,keep
09-27,WSSV,1e5_VP28.31t,1e+05,5,8.492211,5,keep,39,D3,8.817794,3,STD,keep,5,keep
09-27,WSSV,1e5_VP28.31t,1e+05,5,8.492211,5,keep,38,D2,8.795036,2,STD,keep,5,keep
09-27,WSSV,1e5_VP28.31t,1e+05,5,8.492211,5,keep,40,D4,8.157711,4,STD,keep,5,keep
09-27,WSSV,1e6_VP28.31t,1e+06,5,7.2590923,5,keep,28,C4,7.3374343,4,STD,keep,5,keep
09-27,WSSV,1e6_VP28.31t,1e+06,5,7.2590923,5,keep,27,C3,7.4200215,3,STD,keep,5,keep
09-27,WSSV,1e6_VP28.31t,1e+06,5,7.2590923,5,keep,26,C2,7.2590923,2,STD,keep,5,keep
09-27,WSSV,1e6_VP28.31t,1e+06,5,7.2590923,5,keep,25,C1,7.186882,1,STD,keep,5,keep
09-27,WSSV,1e6_VP28.31t,1e+06,5,7.2590923,5,keep,29,C5,7.079321,5,STD,keep,5,keep
09-27,WSSV,1e7_VP28.31t,1e+07,5,6.435615,5,keep,13,B1,6.4769826,1,STD,keep,5,keep
09-27,WSSV,1e7_VP28.31t,1e+07,5,6.435615,5,keep,16,B4,6.311596,4,STD,keep,5,keep
09-27,WSSV,1e7_VP28.31t,1e+07,5,6.435615,5,keep,15,B3,6.4684205,3,STD,keep,5,keep
09-27,WSSV,1e7_VP28.31t,1e+07,5,6.435615,5,keep,17,B5,6.273709,5,STD,keep,5,keep
09-27,WSSV,1e7_VP28.31t,1e+07,5,6.435615,5,keep,14,B2,6.435615,2,STD,keep,5,keep
09-27,WSSV,1e8_VP28.31t,1e+08,5,5.851917,5,keep,2,A2,5.851917,2,STD,keep,5,keep
09-27,WSSV,1e8_VP28.31t,1e+08,5,5.851917,5,keep,3,A3,5.9268665,3,STD,keep,5,keep
09-27,WSSV,1e8_VP28.31t,1e+08,5,5.851917,5,keep,5,A5,5.9126887,5,STD,keep,5,keep
09-27,WSSV,1e8_VP28.31t,1e+08,5,5.851917,5,keep,1,A1,5.754026,1,STD,keep,5,keep
09-27,WSSV,1e8_VP28.31t,1e+08,5,5.851917,5,keep,4,A4,5.758339,4,STD,keep,5,keep
09-27,WSSV,WSSV13_VP28.31t,WSSV13,5,9.915816,5,keep,70,F10,9.400138,5,UNK,keep,3,keep
09-27,WSSV,WSSV13_VP28.31t,WSSV13,5,9.915816,5,keep,69,F9,11.1486845,4,UNK,remove,3,NA
09-27,WSSV,WSSV13_VP28.31t,WSSV13,5,9.915816,5,keep,67,F7,12.825403,2,UNK,remove,3,NA
09-27,WSSV,WSSV13_VP28.31t,WSSV13,5,9.915816,5,keep,66,F6,9.915816,1,UNK,keep,3,keep
09-27,WSSV,WSSV13_VP28.31t,WSSV13,5,9.915816,5,keep,68,F8,9.609273,3,UNK,keep,3,keep
09-27,WSSV,WSSV16_VP28.31t,WSSV16,5,NA,0,remove,82,G10,NA,5,UNK,NA,NA,NA
09-27,WSSV,WSSV16_VP28.31t,WSSV16,5,NA,0,remove,81,G9,NA,4,UNK,NA,NA,NA
09-27,WSSV,WSSV16_VP28.31t,WSSV16,5,NA,0,remove,78,G6,NA,1,UNK,NA,NA,NA
09-27,WSSV,WSSV16_VP28.31t,WSSV16,5,NA,0,remove,79,G7,NA,2,UNK,NA,NA,NA
09-27,WSSV,WSSV16_VP28.31t,WSSV16,5,NA,0,remove,80,G8,NA,3,UNK,NA,NA,NA
09-27,WSSV,WSSV25_VP28.31t,WSSV25,5,10.644133,5,keep,92,H8,10.37254,3,UNK,keep,3,keep
09-27,WSSV,WSSV25_VP28.31t,WSSV25,5,10.644133,5,keep,90,H6,10.799184,1,UNK,keep,3,keep
09-27,WSSV,WSSV25_VP28.31t,WSSV25,5,10.644133,5,keep,91,H7,9.45519,2,UNK,remove,3,NA
09-27,WSSV,WSSV25_VP28.31t,WSSV25,5,10.644133,5,keep,93,H9,10.644133,4,UNK,keep,3,keep
09-27,WSSV,WSSV25_VP28.31t,WSSV25,5,10.644133,5,keep,94,H10,12.131501,5,UNK,remove,3,NA
09-27,WSSV,WSSV5_VP28.31t,WSSV5,5,10.449481,5,keep,22,B10,13.547604,5,UNK,remove,3,NA
09-27,WSSV,WSSV5_VP28.31t,WSSV5,5,10.449481,5,keep,20,B8,11.940296,3,UNK,remove,3,NA
09-27,WSSV,WSSV5_VP28.31t,WSSV5,5,10.449481,5,keep,18,B6,10.449481,1,UNK,keep,3,keep
09-27,WSSV,WSSV5_VP28.31t,WSSV5,5,10.449481,5,keep,21,B9,9.852844,4,UNK,keep,3,keep
09-27,WSSV,WSSV5_VP28.31t,WSSV5,5,10.449481,5,keep,19,B7,9.948307,2,UNK,keep,3,keep
09-27,WSSV,WSSV6_VP28.31t,WSSV6,5,10.623682,5,keep,30,C6,9.104905,1,UNK,remove,4,NA
09-27,WSSV,WSSV6_VP28.31t,WSSV6,5,10.623682,5,keep,33,C9,10.022246,4,UNK,keep,4,keep
09-27,WSSV,WSSV6_VP28.31t,WSSV6,5,10.623682,5,keep,31,C7,10.672175,2,UNK,keep,4,keep
09-27,WSSV,WSSV6_VP28.31t,WSSV6,5,10.623682,5,keep,32,C8,10.623682,3,UNK,keep,4,keep
09-27,WSSV,WSSV6_VP28.31t,WSSV6,5,10.623682,5,keep,34,C10,10.887015,5,UNK,keep,4,keep
09-27,WSSV,WSSV7_VP28.31t,WSSV7,5,9.590924,5,keep,46,D10,9.902694,5,UNK,keep,5,keep
09-27,WSSV,WSSV7_VP28.31t,WSSV7,5,9.590924,5,keep,44,D8,8.855278,3,UNK,keep,5,keep
09-27,WSSV,WSSV7_VP28.31t,WSSV7,5,9.590924,5,keep,43,D7,9.423032,2,UNK,keep,5,keep
09-27,WSSV,WSSV7_VP28.31t,WSSV7,5,9.590924,5,keep,42,D6,10.24521,1,UNK,keep,5,keep
09-27,WSSV,WSSV7_VP28.31t,WSSV7,5,9.590924,5,keep,45,D9,9.590924,4,UNK,keep,5,keep
09-27,WSSV,WSSV8_VP28.31t,WSSV8,5,10.157183,5,keep,56,E8,10.47697,3,UNK,keep,5,keep
09-27,WSSV,WSSV8_VP28.31t,WSSV8,5,10.157183,5,keep,54,E6,9.727051,1,UNK,keep,5,keep
09-27,WSSV,WSSV8_VP28.31t,WSSV8,5,10.157183,5,keep,58,E10,9.266075,5,UNK,keep,5,keep
09-27,WSSV,WSSV8_VP28.31t,WSSV8,5,10.157183,5,keep,57,E9,10.157183,4,UNK,keep,5,keep
09-27,WSSV,WSSV8_VP28.31t,WSSV8,5,10.157183,5,keep,55,E7,10.315224,2,UNK,keep,5,keep
10-06,TSV,0.00E+00,0,5,NA,0,remove,86,H2,NA,2,STD,NA,NA,NA
10-06,TSV,0.00E+00,0,5,NA,0,remove,85,H1,NA,1,STD,NA,NA,NA
10-06,TSV,0.00E+00,0,5,NA,0,remove,87,H3,NA,3,STD,NA,NA,NA
10-06,TSV,0.00E+00,0,5,NA,0,remove,88,H4,NA,4,STD,NA,NA,NA
10-06,TSV,0.00E+00,0,5,NA,0,remove,89,H5,NA,5,STD,NA,NA,NA
10-06,TSV,1.00E+00,20,5,NA,0,remove,74,G2,NA,2,STD,NA,NA,NA
10-06,TSV,1.00E+00,20,5,NA,0,remove,75,G3,NA,3,STD,NA,NA,NA
10-06,TSV,1.00E+00,20,5,NA,0,remove,76,G4,NA,4,STD,NA,NA,NA
10-06,TSV,1.00E+00,20,5,NA,0,remove,73,G1,NA,1,STD,NA,NA,NA
10-06,TSV,1.00E+00,20,5,NA,0,remove,77,G5,NA,5,STD,NA,NA,NA
10-06,TSV,1.00E+01,200,5,NA,0,remove,63,F3,NA,3,STD,NA,NA,NA
10-06,TSV,1.00E+01,200,5,NA,0,remove,65,F5,NA,5,STD,NA,NA,NA
10-06,TSV,1.00E+01,200,5,NA,0,remove,62,F2,NA,2,STD,NA,NA,NA
10-06,TSV,1.00E+01,200,5,NA,0,remove,64,F4,NA,4,STD,NA,NA,NA
10-06,TSV,1.00E+01,200,5,NA,0,remove,61,F1,NA,1,STD,NA,NA,NA
10-06,TSV,1.00E+02,2000,5,9.80205,1,remove,53,E5,NA,5,STD,NA,NA,NA
10-06,TSV,1.00E+02,2000,5,9.80205,1,remove,49,E1,NA,1,STD,NA,NA,NA
10-06,TSV,1.00E+02,2000,5,9.80205,1,remove,50,E2,9.80205,2,STD,NA,NA,NA
10-06,TSV,1.00E+02,2000,5,9.80205,1,remove,52,E4,NA,4,STD,NA,NA,NA
10-06,TSV,1.00E+02,2000,5,9.80205,1,remove,51,E3,NA,3,STD,NA,NA,NA
