* Barcode = NA
* Block Type = Fast 96-Well Block (0.1mL)
* Calibration Background is expired  = No
* Calibration Background performed on = 02-18-2022
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 01-27-2021
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 01-27-2021
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 01-27-2021
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 01-27-2021
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 01-27-2021
* Calibration ROI is expired  = No
* Calibration ROI performed on = 02-18-2022
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 01-27-2021
* Chemistry = TAQMAN
* Comment = NA
* Date Created = 02-23-2022 13:02:58 PM EST
* Date Modified = 02-23-2022 16:36:10 PM EST
* Experiment File Name = E:\2022-02-22 TSV high-low background.eds
* Experiment Name = 2022-02-22 TSV high-low background
* Experiment Run Start Time = 02-23-2022 23:14:49 PM EST
* Experiment Run Stop Time = 02-24-2022 00:48:46 AM EST
* Experiment Type = Standard Curve
* Instrument Name = 285881139
* Instrument Serial Number = 285881139
* Instrument Type = QuantStudio 12K Flex
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 1, Step 1
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	ROX	FAM	VIC
16	      B4	15	365,705.188	19,587,748.000	3,568,459.500
17	      B5	15	406,041.969	17,458,962.000	3,705,106.500
18	      B6	15	392,007.031	19,140,244.000	3,476,915.500
19	      B7	15			
20	      B8	15			
21	      B9	15			
22	      B10	15			
23	      B11	15			
24	      B12	15			
25	      C1	15	362,936.438	20,085,128.000	3,492,050.500
26	      C2	15	383,212.312	18,888,232.000	3,820,947.250
27	      C3	15	373,591.438	17,615,642.000	3,262,144.500
28	      C4	15	377,093.156	18,792,070.000	3,429,432.750
29	      C5	15	394,183.500	18,074,582.000	3,363,106.500
30	      C6	15	364,664.750	16,532,723.000	3,301,317.750
31	      C7	15			
32	      C8	15			
33	      C9	15			
34	      C10	15			
35	      C11	15			
36	      C12	15			
37	      D1	15	337,291.594	17,375,866.000	3,211,145.000
38	      D2	15	306,899.188	17,460,978.000	3,121,048.000
39	      D3	15	342,402.031	17,449,994.000	3,101,421.000
40	      D4	15	382,592.969	14,981,539.000	3,663,537.750
41	      D5	15	344,056.250	15,064,212.000	3,093,551.000
42	      D6	15	364,173.781	15,911,545.000	3,317,855.750
43	      D7	15			
44	      D8	15			
45	      D9	15			
46	      D10	15			
47	      D11	15			
48	      D12	15			
49	      E1	15	374,629.656	16,631,368.000	3,429,143.000
50	      E2	15	352,162.500	14,870,297.000	3,581,106.750
51	      E3	15	390,243.000	13,352,028.000	3,549,713.750
52	      E4	15	354,992.875	13,480,458.000	3,410,170.500
53	      E5	15	392,497.188	13,707,490.000	3,678,705.000
54	      E6	15	387,434.438	14,073,509.000	3,594,970.250
55	      E7	15			
56	      E8	15			
57	      E9	15			
58	      E10	15			
59	      E11	15			
60	      E12	15			
61	      F1	15	63,212.828	6,332,325.500	459,276.156
62	      F2	15	61,871.609	5,926,081.000	539,603.312
63	      F3	15	115,530.398	5,968,757.000	944,305.250
64	      F4	15			
65	      F5	15			
66	      F6	15			
67	      F7	15			
68	      F8	15			
69	      F9	15			
70	      F10	15			
71	      F11	15			
72	      F12	15			
73	      G1	15	32,942.902	5,594,046.000	410,657.562
74	      G2	15	65,056.301	5,726,224.000	455,844.250
75	      G3	15	62,840.824	5,521,798.500	460,577.625
76	      G4	15			
77	      G5	15			
78	      G6	15			
79	      G7	15			
80	      G8	15			
81	      G9	15			
82	      G10	15			
83	      G11	15			
84	      G12	15			
85	      H1	15	9,129.792	5,638,173.000	470,926.531
86	      H2	15	57,601.938	5,284,704.000	513,128.250
87	      H3	15	87,724.945	5,466,300.500	501,925.188
88	      H4	15			
89	      H5	15			
90	      H6	15			
91	      H7	15			
92	      H8	15			
93	      H9	15			
94	      H10	15			
95	      H11	15			
96	      H12	15			
1	      A1	16	354,219.844	21,012,168.000	3,548,080.000
2	      A2	16	339,929.125	21,038,260.000	3,608,624.250
3	      A3	16	384,953.219	21,455,830.000	3,997,051.750
4	      A4	16	362,490.938	22,281,698.000	3,787,214.500
5	      A5	16	370,735.031	21,930,156.000	3,696,244.750
6	      A6	16	402,556.281	22,540,040.000	3,846,643.500
7	      A7	16			
8	      A8	16			
9	      A9	16			
10	      A10	16			
11	      A11	16			
12	      A12	16			
13	      B1	16	381,159.375	22,847,928.000	3,762,527.000
14	      B2	16	379,110.406	21,270,672.000	4,063,501.000
15	      B3	16	381,953.781	22,002,352.000	3,922,953.000
16	      B4	16	379,435.562	21,443,174.000	3,721,855.000
17	      B5	16	421,053.562	19,420,138.000	3,866,633.250
18	      B6	16	408,602.188	21,178,672.000	3,641,009.250
19	      B7	16			
20	      B8	16			
21	      B9	16			
22	      B10	16			
23	      B11	16			
24	      B12	16			
25	      C1	16	376,644.375	21,385,876.000	3,723,011.750
26	      C2	16	395,471.438	20,005,506.000	4,074,164.250
27	      C3	16	390,209.906	19,585,610.000	3,423,944.000
28	      C4	16	390,994.281	20,728,928.000	3,575,466.750
29	      C5	16	413,477.344	19,932,544.000	3,517,206.000
30	      C6	16	381,464.938	18,464,446.000	3,468,608.750
31	      C7	16			
32	      C8	16			
33	      C9	16			
34	      C10	16			
35	      C11	16			
36	      C12	16			
37	      D1	16	348,597.906	18,562,718.000	3,434,649.500
38	      D2	16	315,272.125	18,879,080.000	3,308,612.250
39	      D3	16	355,757.500	19,228,788.000	3,256,646.750
40	      D4	16	397,487.250	16,787,886.000	3,841,635.250
41	      D5	16	360,845.156	16,920,004.000	3,259,702.000
42	      D6	16	381,638.531	17,734,980.000	3,486,626.000
43	      D7	16			
44	      D8	16			
45	      D9	16			
46	      D10	16			
47	      D11	16			
48	      D12	16			
49	      E1	16	391,179.500	18,375,192.000	3,650,184.000
50	      E2	16	366,660.469	16,259,012.000	3,821,885.500
51	      E3	16	416,638.781	15,215,015.000	3,802,176.250
52	      E4	16	373,483.250	15,234,846.000	3,613,588.500
53	      E5	16	411,278.000	15,503,052.000	3,881,915.500
54	      E6	16	410,030.750	15,917,743.000	3,839,763.500
55	      E7	16			
56	      E8	16			
57	      E9	16			
58	      E10	16			
59	      E11	16			
60	      E12	16			
61	      F1	16	63,455.566	6,575,029.000	463,375.719
62	      F2	16	65,121.832	6,157,071.500	576,330.062
63	      F3	16	173,280.031	6,536,201.000	1,470,261.375
64	      F4	16			
65	      F5	16			
66	      F6	16			
67	      F7	16			
68	      F8	16			
69	      F9	16			
70	      F10	16			
71	      F11	16			
72	      F12	16			
73	      G1	16	32,672.818	5,812,749.500	415,354.469
74	      G2	16	65,181.688	5,949,068.000	461,456.688
75	      G3	16	63,439.578	5,733,296.000	465,783.938
76	      G4	16			
77	      G5	16			
78	      G6	16			
79	      G7	16			
80	      G8	16			
81	      G9	16			
82	      G10	16			
83	      G11	16			
84	      G12	16			
85	      H1	16	7,763.827	5,851,378.500	477,887.438
86	      H2	16	57,802.879	5,493,438.000	520,949.719
87	      H3	16	87,209.289	5,673,054.000	508,202.312
88	      H4	16			
89	      H5	16			
90	      H6	16			
91	      H7	16			
92	      H8	16			
93	      H9	16			
94	      H10	16			
95	      H11	16			
96	      H12	16			
1	      A1	17	365,567.344	22,675,864.000	3,678,142.750
2	      A2	17	348,971.562	21,820,468.000	3,784,976.750
3	      A3	17	395,809.344	22,342,594.000	4,199,211.000
4	      A4	17	373,664.344	23,636,232.000	3,944,615.000
5	      A5	17	387,654.062	23,635,772.000	3,888,194.750
6	      A6	17	416,412.625	24,210,398.000	3,998,812.500
7	      A7	17			
8	      A8	17			
9	      A9	17			
10	      A10	17			
11	      A11	17			
12	      A12	17			
13	      B1	17	391,547.094	24,014,600.000	3,922,191.500
14	      B2	17	387,922.719	21,749,094.000	4,282,292.500
15	      B3	17	391,339.625	22,832,394.000	4,099,640.750
16	      B4	17	391,252.688	22,752,640.000	3,865,372.000
17	      B5	17	430,369.344	21,053,526.000	3,974,478.750
18	      B6	17	422,224.438	22,782,502.000	3,781,216.250
19	      B7	17			
20	      B8	17			
21	      B9	17			
22	      B10	17			
23	      B11	17			
24	      B12	17			
25	      C1	17	387,812.312	22,100,210.000	3,939,389.000
26	      C2	17	404,777.719	20,598,372.000	4,298,725.500
27	      C3	17	403,408.188	21,078,914.000	3,565,219.500
28	      C4	17	401,689.500	22,106,822.000	3,700,312.000
29	      C5	17	429,206.000	21,323,650.000	3,652,442.500
30	      C6	17	395,730.812	20,049,274.000	3,613,101.000
31	      C7	17			
32	      C8	17			
33	      C9	17			
34	      C10	17			
35	      C11	17			
36	      C12	17			
37	      D1	17	357,312.938	19,197,144.000	3,642,042.000
38	      D2	17	323,037.438	19,576,958.000	3,506,840.250
39	      D3	17	365,226.719	20,211,630.000	3,403,508.000
40	      D4	17	408,457.781	18,261,900.000	3,974,387.750
41	      D5	17	375,751.750	18,486,354.000	3,399,125.500
42	      D6	17	393,451.750	19,223,594.000	3,607,299.750
43	      D7	17			
44	      D8	17			
45	      D9	17			
46	      D10	17			
47	      D11	17			
48	      D12	17			
49	      E1	17	401,186.719	19,382,934.000	3,852,508.000
50	      E2	17	375,937.375	16,937,316.000	4,041,799.250
51	      E3	17	434,113.750	16,638,323.000	3,993,631.250
52	      E4	17	385,617.750	16,655,737.000	3,759,360.750
53	      E5	17	423,459.031	17,001,820.000	4,025,644.250
54	      E6	17	426,363.312	17,417,450.000	4,016,420.500
55	      E7	17			
56	      E8	17			
57	      E9	17			
58	      E10	17			
59	      E11	17			
60	      E12	17			
61	      F1	17	63,665.242	6,802,384.500	468,147.250
62	      F2	17	76,499.273	6,397,474.000	689,018.938
63	      F3	17	246,330.625	7,266,538.500	2,120,703.750
64	      F4	17			
65	      F5	17			
66	      F6	17			
67	      F7	17			
68	      F8	17			
69	      F9	17			
70	      F10	17			
71	      F11	17			
72	      F12	17			
73	      G1	17	32,254.807	6,016,810.000	421,420.531
74	      G2	17	65,233.109	6,162,382.500	467,120.312
75	      G3	17	63,912.172	5,929,669.500	471,785.750
76	      G4	17			
77	      G5	17			
78	      G6	17			
79	      G7	17			
80	      G8	17			
81	      G9	17			
82	      G10	17			
83	      G11	17			
84	      G12	17			
85	      H1	17	7,416.877	6,056,450.500	483,537.656
86	      H2	17	57,840.402	5,686,538.000	528,843.125
87	      H3	17	87,110.750	5,867,291.000	513,257.812
88	      H4	17			
89	      H5	17			
90	      H6	17			
91	      H7	17			
92	      H8	17			
93	      H9	17			
94	      H10	17			
95	      H11	17			
96	      H12	17			
1	      A1	18	375,725.562	23,972,490.000	3,786,914.250
2	      A2	18	355,747.594	22,300,382.000	3,938,076.000
3	      A3	18	404,406.781	22,880,642.000	4,377,073.500
4	      A4	18	381,951.719	24,500,204.000	4,075,052.000
5	      A5	18	401,812.219	24,856,366.000	4,057,910.500
6	      A6	18	426,464.531	25,380,946.000	4,129,791.000
7	      A7	18			
8	      A8	18			
9	      A9	18			
10	      A10	18			
11	      A11	18			
12	      A12	18			
13	      B1	18	400,505.812	24,704,678.000	4,073,179.000
14	      B2	18	395,697.594	22,028,292.000	4,464,428.500
15	      B3	18	398,737.844	23,300,766.000	4,255,260.000
16	      B4	18	400,433.688	23,514,158.000	3,998,966.000
17	      B5	18	438,738.094	22,337,036.000	4,069,731.000
18	      B6	18	433,842.625	23,953,708.000	3,896,487.500
19	      B7	18			
20	      B8	18			
21	      B9	18			
22	      B10	18			
23	      B11	18			
24	      B12	18			
25	      C1	18	397,009.531	22,511,796.000	4,119,250.000
26	      C2	18	412,485.969	20,930,744.000	4,492,670.500
27	      C3	18	413,236.719	21,982,566.000	3,703,712.750
28	      C4	18	409,732.406	22,868,524.000	3,830,016.000
29	      C5	18	441,085.031	22,148,626.000	3,782,152.500
30	      C6	18	407,995.469	21,315,162.000	3,733,173.000
31	      C7	18			
32	      C8	18			
33	      C9	18			
34	      C10	18			
35	      C11	18			
36	      C12	18			
37	      D1	18	365,073.062	19,556,764.000	3,831,942.000
38	      D2	18	331,948.125	19,925,714.000	3,695,604.750
39	      D3	18	373,035.750	20,699,212.000	3,546,044.000
40	      D4	18	418,684.875	19,279,300.000	4,101,939.500
41	      D5	18	387,179.938	19,737,544.000	3,507,974.250
42	      D6	18	402,984.625	20,347,628.000	3,707,740.000
43	      D7	18			
44	      D8	18			
45	      D9	18			
46	      D10	18			
47	      D11	18			
48	      D12	18			
49	      E1	18	410,011.000	19,957,134.000	4,044,761.500
50	      E2	18	383,829.375	17,253,480.000	4,238,802.000
51	      E3	18	447,428.781	17,455,678.000	4,173,923.750
52	      E4	18	395,979.375	17,723,090.000	3,884,174.250
53	      E5	18	433,919.281	18,209,880.000	4,147,718.000
54	      E6	18	438,506.844	18,597,538.000	4,156,479.750
55	      E7	18			
56	      E8	18			
57	      E9	18			
58	      E10	18			
59	      E11	18			
60	      E12	18			
61	      F1	18	63,736.148	7,016,437.500	473,578.219
62	      F2	18	103,359.148	6,661,258.000	943,947.188
63	      F3	18	302,528.062	8,115,298.500	2,623,012.000
64	      F4	18			
65	      F5	18			
66	      F6	18			
67	      F7	18			
68	      F8	18			
69	      F9	18			
70	      F10	18			
71	      F11	18			
72	      F12	18			
73	      G1	18	31,489.844	6,216,190.500	425,472.844
74	      G2	18	65,642.250	6,362,446.000	472,407.719
75	      G3	18	64,246.828	6,116,772.000	477,519.344
76	      G4	18			
77	      G5	18			
78	      G6	18			
79	      G7	18			
80	      G8	18			
81	      G9	18			
82	      G10	18			
83	      G11	18			
84	      G12	18			
85	      H1	18	7,506.039	6,252,057.500	489,417.219
86	      H2	18	57,989.996	5,869,902.500	534,769.125
87	      H3	18	87,376.867	6,048,301.500	518,011.219
88	      H4	18			
89	      H5	18			
90	      H6	18			
91	      H7	18			
92	      H8	18			
93	      H9	18			
94	      H10	18			
95	      H11	18			
96	      H12	18			
1	      A1	19	383,916.000	24,996,488.000	3,880,918.000
2	      A2	19	360,374.469	22,599,216.000	4,064,881.000
3	      A3	19	410,499.781	23,229,492.000	4,526,654.500
4	      A4	19	387,460.281	25,056,558.000	4,185,707.250
5	      A5	19	410,875.875	25,639,672.000	4,190,529.000
6	      A6	19	434,290.156	26,152,608.000	4,244,098.500
7	      A7	19			
8	      A8	19			
9	      A9	19			
10	      A10	19			
11	      A11	19			
12	      A12	19			
13	      B1	19	406,593.750	25,141,952.000	4,204,204.000
14	      B2	19	401,081.844	22,185,790.000	4,615,973.000
15	      B3	19	404,496.031	23,578,294.000	4,387,199.500
16	      B4	19	406,668.812	23,969,688.000	4,120,342.500
17	      B5	19	446,229.469	23,226,826.000	4,167,094.750
18	      B6	19	442,743.375	24,704,050.000	4,005,647.500
19	      B7	19			
20	      B8	19			
21	      B9	19			
22	      B10	19			
23	      B11	19			
24	      B12	19			
25	      C1	19	403,376.625	22,753,468.000	4,276,051.500
26	      C2	19	418,686.219	21,118,354.000	4,665,763.500
27	      C3	19	420,163.500	22,473,318.000	3,833,792.250
28	      C4	19	415,584.875	23,286,500.000	3,948,969.750
29	      C5	19	448,401.562	22,575,544.000	3,908,952.750
30	      C6	19	416,567.969	22,203,900.000	3,845,525.500
31	      C7	19			
32	      C8	19			
33	      C9	19			
34	      C10	19			
35	      C11	19			
36	      C12	19			
37	      D1	19	371,617.344	19,761,018.000	3,990,834.500
38	      D2	19	337,963.062	20,126,256.000	3,853,616.250
39	      D3	19	378,688.000	20,978,432.000	3,670,548.500
40	      D4	19	425,931.031	19,824,140.000	4,242,409.500
41	      D5	19	394,834.312	20,577,494.000	3,609,548.750
42	      D6	19	409,324.625	21,027,948.000	3,811,524.750
43	      D7	19			
44	      D8	19			
45	      D9	19			
46	      D10	19			
47	      D11	19			
48	      D12	19			
49	      E1	19	417,992.219	20,299,010.000	4,222,721.000
50	      E2	19	389,494.906	17,413,756.000	4,403,296.000
51	      E3	19	457,337.938	17,849,566.000	4,345,826.000
52	      E4	19	403,280.188	18,323,990.000	4,011,894.250
53	      E5	19	441,647.719	19,017,766.000	4,261,429.500
54	      E6	19	446,913.312	19,363,452.000	4,281,630.500
55	      E7	19			
56	      E8	19			
57	      E9	19			
58	      E10	19			
59	      E11	19			
60	      E12	19			
61	      F1	19	64,018.133	7,219,883.000	479,663.562
62	      F2	19	154,715.984	6,976,391.500	1,414,334.000
63	      F3	19	344,279.656	9,010,174.000	3,005,765.000
64	      F4	19			
65	      F5	19			
66	      F6	19			
67	      F7	19			
68	      F8	19			
69	      F9	19			
70	      F10	19			
71	      F11	19			
72	      F12	19			
73	      G1	19	31,449.975	6,399,129.000	431,277.906
74	      G2	19	66,065.891	6,551,182.500	479,575.906
75	      G3	19	64,394.562	6,295,551.000	484,012.062
76	      G4	19			
77	      G5	19			
78	      G6	19			
79	      G7	19			
80	      G8	19			
81	      G9	19			
82	      G10	19			
83	      G11	19			
84	      G12	19			
85	      H1	19	7,367.153	6,433,339.500	496,901.031
86	      H2	19	58,195.285	6,041,838.500	542,790.062
87	      H3	19	87,493.016	6,219,032.500	522,385.312
88	      H4	19			
89	      H5	19			
90	      H6	19			
91	      H7	19			
92	      H8	19			
93	      H9	19			
94	      H10	19			
95	      H11	19			
96	      H12	19			
1	      A1	20	389,996.719	25,814,324.000	3,955,148.750
2	      A2	20	363,343.250	22,800,514.000	4,164,382.000
3	      A3	20	414,796.250	23,445,400.000	4,644,263.000
4	      A4	20	391,577.406	25,418,170.000	4,280,085.000
5	      A5	20	416,157.500	26,150,540.000	4,290,627.000
6	      A6	20	439,905.062	26,675,992.000	4,338,244.500
7	      A7	20			
8	      A8	20			
9	      A9	20			
10	      A10	20			
11	      A11	20			
12	      A12	20			
13	      B1	20	410,530.531	25,425,558.000	4,314,744.500
14	      B2	20	403,923.688	22,282,144.000	4,736,703.500
15	      B3	20	408,584.750	23,762,452.000	4,493,810.500
16	      B4	20	410,760.125	24,255,402.000	4,224,460.500
17	      B5	20	451,281.906	23,794,974.000	4,260,104.000
18	      B6	20	448,650.562	25,152,402.000	4,102,511.500
19	      B7	20			
20	      B8	20			
21	      B9	20			
22	      B10	20			
23	      B11	20			
24	      B12	20			
25	      C1	20	407,778.656	22,912,516.000	4,400,160.000
26	      C2	20	423,774.188	21,228,944.000	4,811,052.000
27	      C3	20	426,069.875	22,777,084.000	3,941,360.000
28	      C4	20	419,998.250	23,538,708.000	4,048,350.250
29	      C5	20	455,498.688	22,816,746.000	4,015,439.000
30	      C6	20	422,871.969	22,725,948.000	3,939,793.000
31	      C7	20			
32	      C8	20			
33	      C9	20			
34	      C10	20			
35	      C11	20			
36	      C12	20			
37	      D1	20	376,176.219	19,883,426.000	4,124,186.000
38	      D2	20	341,676.438	20,230,016.000	3,982,525.000
39	      D3	20	382,766.000	21,129,618.000	3,777,126.750
40	      D4	20	431,317.438	20,121,736.000	4,363,503.500
41	      D5	20	400,324.625	21,040,214.000	3,700,063.500
42	      D6	20	415,145.469	21,398,904.000	3,905,977.500
43	      D7	20			
44	      D8	20			
45	      D9	20			
46	      D10	20			
47	      D11	20			
48	      D12	20			
49	      E1	20	424,037.500	20,507,850.000	4,369,630.000
50	      E2	20	393,702.812	17,515,942.000	4,536,214.500
51	      E3	20	464,162.062	18,042,018.000	4,494,674.000
52	      E4	20	408,016.125	18,629,322.000	4,123,830.500
53	      E5	20	446,914.188	19,448,990.000	4,365,249.500
54	      E6	20	452,655.312	19,774,074.000	4,387,972.000
55	      E7	20			
56	      E8	20			
57	      E9	20			
58	      E10	20			
59	      E11	20			
60	      E12	20			
61	      F1	20	64,506.500	7,408,388.500	485,325.938
62	      F2	20	220,050.406	7,361,655.000	1,997,345.250
63	      F3	20	373,690.688	9,884,219.000	3,280,438.250
64	      F4	20			
65	      F5	20			
66	      F6	20			
67	      F7	20			
68	      F8	20			
69	      F9	20			
70	      F10	20			
71	      F11	20			
72	      F12	20			
73	      G1	20	32,016.490	6,573,141.000	436,947.094
74	      G2	20	66,739.797	6,730,371.500	485,531.906
75	      G3	20	64,731.520	6,464,716.000	490,098.375
76	      G4	20			
77	      G5	20			
78	      G6	20			
79	      G7	20			
80	      G8	20			
81	      G9	20			
82	      G10	20			
83	      G11	20			
84	      G12	20			
85	      H1	20	6,987.965	6,608,434.000	502,798.688
86	      H2	20	58,236.422	6,205,872.500	551,402.750
87	      H3	20	87,421.555	6,376,595.000	528,044.375
88	      H4	20			
89	      H5	20			
90	      H6	20			
91	      H7	20			
92	      H8	20			
93	      H9	20			
94	      H10	20			
95	      H11	20			
96	      H12	20			
1	      A1	21	395,228.719	26,480,890.000	4,016,849.500
2	      A2	21	366,125.000	22,930,388.000	4,244,971.500
3	      A3	21	418,183.219	23,592,708.000	4,749,471.000
4	      A4	21	394,527.125	25,676,952.000	4,364,656.000
5	      A5	21	419,814.719	26,504,346.000	4,373,193.500
6	      A6	21	443,802.656	27,075,616.000	4,411,583.500
7	      A7	21			
8	      A8	21			
9	      A9	21			
10	      A10	21			
11	      A11	21			
12	      A12	21			
13	      B1	21	413,581.688	25,623,074.000	4,404,501.500
14	      B2	21	407,127.719	22,342,828.000	4,833,592.000
15	      B3	21	411,582.562	23,880,642.000	4,589,013.000
16	      B4	21	414,708.938	24,452,156.000	4,310,615.500
17	      B5	21	455,503.562	24,174,128.000	4,339,579.500
18	      B6	21	452,545.375	25,429,246.000	4,191,431.750
19	      B7	21			
20	      B8	21			
21	      B9	21			
22	      B10	21			
23	      B11	21			
24	      B12	21			
25	      C1	21	411,278.438	23,012,168.000	4,504,998.500
26	      C2	21	427,014.594	21,284,068.000	4,937,249.500
27	      C3	21	429,797.156	22,974,456.000	4,040,946.250
28	      C4	21	423,714.469	23,698,732.000	4,137,508.500
29	      C5	21	459,823.062	22,980,204.000	4,106,562.750
30	      C6	21	426,533.219	23,040,088.000	4,020,816.750
31	      C7	21			
32	      C8	21			
33	      C9	21			
34	      C10	21			
35	      C11	21			
36	      C12	21			
37	      D1	21	379,975.094	19,962,920.000	4,231,780.500
38	      D2	21	344,864.000	20,282,846.000	4,088,864.000
39	      D3	21	386,537.719	21,218,270.000	3,874,095.750
40	      D4	21	434,812.594	20,299,512.000	4,463,147.000
41	      D5	21	403,556.969	21,305,842.000	3,783,197.250
42	      D6	21	418,396.469	21,613,122.000	3,988,120.750
43	      D7	21			
44	      D8	21			
45	      D9	21			
46	      D10	21			
47	      D11	21			
48	      D12	21			
49	      E1	21	427,521.625	20,648,078.000	4,492,855.000
50	      E2	21	397,283.000	17,580,296.000	4,650,282.500
51	      E3	21	468,380.281	18,157,176.000	4,620,533.500
52	      E4	21	411,848.531	18,806,042.000	4,224,258.000
53	      E5	21	449,623.812	19,684,924.000	4,462,518.500
54	      E6	21	455,586.250	19,989,634.000	4,481,134.500
55	      E7	21			
56	      E8	21			
57	      E9	21			
58	      E10	21			
59	      E11	21			
60	      E12	21			
61	      F1	21	65,174.180	7,586,239.000	489,804.750
62	      F2	21	271,438.875	7,787,628.000	2,467,396.500
63	      F3	21	394,515.062	10,702,288.000	3,480,584.000
64	      F4	21			
65	      F5	21			
66	      F6	21			
67	      F7	21			
68	      F8	21			
69	      F9	21			
70	      F10	21			
71	      F11	21			
72	      F12	21			
73	      G1	21	32,646.455	6,742,244.000	450,004.438
74	      G2	21	67,205.961	6,901,011.000	491,287.625
75	      G3	21	65,400.371	6,625,597.000	496,829.969
76	      G4	21			
77	      G5	21			
78	      G6	21			
79	      G7	21			
80	      G8	21			
81	      G9	21			
82	      G10	21			
83	      G11	21			
84	      G12	21			
85	      H1	21	6,757.245	6,769,473.500	509,793.750
86	      H2	21	58,557.113	6,366,993.500	558,846.625
87	      H3	21	87,460.375	6,533,102.500	533,877.812
88	      H4	21			
89	      H5	21			
90	      H6	21			
91	      H7	21			
92	      H8	21			
93	      H9	21			
94	      H10	21			
95	      H11	21			
96	      H12	21			
1	      A1	22	399,051.844	27,062,230.000	4,065,525.500
2	      A2	22	368,243.875	23,027,276.000	4,314,552.000
3	      A3	22	421,925.531	23,704,156.000	4,836,058.000
4	      A4	22	398,295.250	25,868,712.000	4,438,850.000
5	      A5	22	422,344.531	26,779,008.000	4,435,604.500
6	      A6	22	447,266.406	27,362,288.000	4,476,935.000
7	      A7	22			
8	      A8	22			
9	      A9	22			
10	      A10	22			
11	      A11	22			
12	      A12	22			
13	      B1	22	415,847.281	25,768,470.000	4,479,095.500
14	      B2	22	408,979.531	22,379,202.000	4,918,333.000
15	      B3	22	414,315.812	23,963,864.000	4,668,744.000
16	      B4	22	417,737.594	24,591,652.000	4,379,636.500
17	      B5	22	458,507.625	24,434,270.000	4,410,583.500
18	      B6	22	456,322.812	25,617,838.000	4,266,157.500
19	      B7	22			
20	      B8	22			
21	      B9	22			
22	      B10	22			
23	      B11	22			
24	      B12	22			
25	      C1	22	413,749.688	23,085,716.000	4,593,095.000
26	      C2	22	429,851.344	21,325,240.000	5,041,576.500
27	      C3	22	432,269.125	23,124,868.000	4,122,942.750
28	      C4	22	426,603.812	23,818,920.000	4,213,333.000
29	      C5	22	462,440.438	23,101,868.000	4,182,749.500
30	      C6	22	428,778.719	23,231,010.000	4,091,576.500
31	      C7	22			
32	      C8	22			
33	      C9	22			
34	      C10	22			
35	      C11	22			
36	      C12	22			
37	      D1	22	382,592.812	20,014,944.000	4,321,720.500
38	      D2	22	346,284.938	20,329,072.000	4,174,805.000
39	      D3	22	389,061.906	21,292,412.000	3,949,208.500
40	      D4	22	437,759.750	20,417,666.000	4,542,520.000
41	      D5	22	406,024.938	21,469,766.000	3,851,043.000
42	      D6	22	420,718.531	21,751,658.000	4,060,386.000
43	      D7	22			
44	      D8	22			
45	      D9	22			
46	      D10	22			
47	      D11	22			
48	      D12	22			
49	      E1	22	430,632.281	20,743,410.000	4,594,790.000
50	      E2	22	399,822.969	17,628,818.000	4,744,555.000
51	      E3	22	471,121.312	18,232,274.000	4,724,479.000
52	      E4	22	413,801.844	18,899,214.000	4,307,865.500
53	      E5	22	452,702.625	19,816,250.000	4,546,872.500
54	      E6	22	457,554.219	20,104,902.000	4,558,264.000
55	      E7	22			
56	      E8	22			
57	      E9	22			
58	      E10	22			
59	      E11	22			
60	      E12	22			
61	      F1	22	65,706.328	7,761,699.000	494,601.938
62	      F2	22	310,772.438	8,241,714.000	2,835,014.000
63	      F3	22	410,414.844	11,470,601.000	3,634,559.750
64	      F4	22			
65	      F5	22			
66	      F6	22			
67	      F7	22			
68	      F8	22			
69	      F9	22			
70	      F10	22			
71	      F11	22			
72	      F12	22			
73	      G1	22	38,054.520	6,911,537.500	504,376.250
74	      G2	22	67,581.398	7,066,423.500	497,621.656
75	      G3	22	66,086.461	6,780,627.500	502,728.438
76	      G4	22			
77	      G5	22			
78	      G6	22			
79	      G7	22			
80	      G8	22			
81	      G9	22			
82	      G10	22			
83	      G11	22			
84	      G12	22			
85	      H1	22	6,502.896	6,929,001.500	516,627.531
86	      H2	22	59,014.793	6,520,940.500	566,167.188
87	      H3	22	87,912.258	6,681,635.000	539,299.312
88	      H4	22			
89	      H5	22			
90	      H6	22			
91	      H7	22			
92	      H8	22			
93	      H9	22			
94	      H10	22			
95	      H11	22			
96	      H12	22			
1	      A1	23	402,009.094	27,530,840.000	4,104,950.500
2	      A2	23	369,730.000	23,085,146.000	4,368,258.500
3	      A3	23	424,589.406	23,774,648.000	4,911,347.000
4	      A4	23	400,119.531	26,003,948.000	4,496,793.000
5	      A5	23	424,706.812	26,978,876.000	4,489,560.000
6	      A6	23	449,756.406	27,566,982.000	4,531,110.500
7	      A7	23			
8	      A8	23			
9	      A9	23			
10	      A10	23			
