* Barcode = NA
* Block Type = Fast 96-Well Block (0.1mL)
* Calibration Background is expired  = No
* Calibration Background performed on = 02-24-2022
* Calibration Normalization FAM-ROX is expired = No
* Calibration Normalization FAM-ROX performed on = 02-24-2022
* Calibration Normalization VIC-ROX is expired = No
* Calibration Normalization VIC-ROX performed on = 02-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 02-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 02-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 02-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 02-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 02-24-2022
* Chemistry = TAQMAN
* Comment = NA
* Date Created = 04-27-2022 15:15:13 PM EDT
* Date Modified = 04-27-2022 16:49:39 PM EDT
* Experiment File Name = D:\Applied Biosystems\QuantStudio 12K Flex Software\User Files\experiments\2022-04-27_TSV_false positive-2.eds
* Experiment Name = 2022-04-27_TSV_false positive-2
* Experiment Run Start Time = 04-27-2022 23:32:50 PM EDT
* Experiment Run Stop Time = 04-28-2022 01:06:17 AM EDT
* Experiment Type = Standard Curve
* Instrument Name = 285881139
* Instrument Serial Number = 285881139
* Instrument Type = QuantStudio 12K Flex
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 1, Step 1
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	ROX	FAM	VIC
17	      B5	25	425,931.344	24,558,424.000	4,715,133.500
18	      B6	25	67,587.797	2,528,350.500	507,394.438
19	      B7	25	75,726.227	2,449,258.000	556,070.938
20	      B8	25	73,252.609	2,578,478.750	520,904.000
21	      B9	25	69,157.250	2,615,214.250	529,856.125
22	      B10	25	69,914.133	2,589,174.750	499,702.312
23	      B11	25	92,784.789	1,513,738.375	672,238.188
24	      B12	25	122,023.977	1,884,276.875	908,181.062
25	      C1	25	420,451.281	17,682,492.000	4,369,970.000
26	      C2	25	309,066.719	3,323,148.000	3,009,261.250
27	      C3	25	369,458.938	3,482,226.250	3,618,307.750
28	      C4	25	475,661.188	15,391,877.000	4,785,694.500
29	      C5	25	520,478.656	18,706,262.000	5,116,313.500
30	      C6	25	60,570.801	2,403,009.750	521,585.250
31	      C7	25	56,577.324	2,358,777.750	511,574.156
32	      C8	25	69,672.875	2,437,491.250	513,166.219
33	      C9	25	69,816.570	2,364,684.750	526,004.125
34	      C10	25	72,151.781	2,707,697.000	464,196.906
35	      C11	25	222,918.484	1,666,883.375	2,056,479.750
36	      C12	25	113,443.602	1,791,253.375	873,675.125
37	      D1	25	239,304.312	1,942,383.000	2,218,347.750
38	      D2	25	62,147.992	1,979,517.750	427,508.000
39	      D3	25	56,739.848	2,002,222.375	433,150.438
40	      D4	25	72,341.820	2,028,379.750	566,210.188
41	      D5	25	223,795.078	2,193,186.750	1,982,880.875
42	      D6	25	434,709.625	2,237,520.500	4,131,435.750
43	      D7	25	317,966.562	2,318,551.000	2,875,118.000
44	      D8	25	71,315.578	2,464,535.500	506,751.562
45	      D9	25	74,501.992	2,412,786.500	526,514.375
46	      D10	25	59,653.609	2,137,873.000	409,533.469
47	      D11	25	79,055.742	1,303,809.125	560,353.250
48	      D12	25	94,969.141	1,616,808.500	750,472.312
49	      E1	25	55,844.496	1,966,270.250	388,547.969
50	      E2	25	61,653.059	1,905,537.375	432,661.250
51	      E3	25	59,425.840	1,880,594.250	429,632.844
52	      E4	25	67,580.508	2,082,283.875	471,858.750
53	      E5	25	71,975.516	2,307,529.250	514,062.375
54	      E6	25	133,877.328	1,680,294.000	1,177,245.125
55	      E7	25	125,835.305	1,650,445.125	1,064,177.375
56	      E8	25	450,455.281	1,422,804.250	4,282,831.000
57	      E9	25	265,806.875	1,624,537.000	2,468,595.000
58	      E10	25	128,096.734	1,737,351.000	1,068,245.375
59	      E11	25	101,680.789	1,615,826.125	742,134.625
60	      E12	25	111,173.508	1,826,173.000	876,316.250
61	      F1	25	59,353.699	2,001,820.750	407,066.500
62	      F2	25	164,600.062	1,801,881.875	1,412,228.875
63	      F3	25	203,992.484	1,803,144.875	1,836,288.875
64	      F4	25	336,823.000	2,060,141.500	3,125,978.500
65	      F5	25	69,421.164	2,174,671.750	514,804.125
66	      F6	25	128,203.742	1,625,677.500	1,100,093.000
67	      F7	25	110,889.531	1,590,166.375	928,476.375
68	      F8	25	125,028.117	1,652,200.500	1,037,342.938
69	      F9	25	109,485.234	1,540,973.750	974,389.062
70	      F10	25	171,538.453	1,688,097.125	1,513,270.125
71	      F11	25			
72	      F12	25			
73	      G1	25	223,672.406	1,740,291.625	2,031,637.250
74	      G2	25	66,247.789	1,817,153.875	424,074.219
75	      G3	25	73,990.500	2,086,392.875	494,310.312
76	      G4	25	72,854.508	2,246,491.500	537,968.375
77	      G5	25	72,813.141	2,233,332.000	541,011.562
78	      G6	25	141,836.641	1,671,464.750	1,272,749.125
79	      G7	25	130,350.211	1,624,513.125	1,075,387.625
80	      G8	25	141,295.000	1,730,228.000	1,107,483.875
81	      G9	25	128,422.555	1,745,786.250	1,104,599.500
82	      G10	25	170,193.266	1,875,044.500	1,493,660.000
83	      G11	25			
84	      G12	25			
85	      H1	25	51,745.051	1,912,545.750	377,072.344
86	      H2	25	71,815.688	2,119,620.500	524,712.938
87	      H3	25	77,054.867	2,474,864.750	556,982.625
88	      H4	25	125,470.750	2,312,876.500	984,040.062
89	      H5	25	184,247.109	2,407,628.000	1,641,200.750
90	      H6	25	112,504.398	1,667,207.250	989,028.875
91	      H7	25	102,858.812	1,568,991.875	907,297.500
92	      H8	25	118,466.984	1,612,688.250	936,374.812
93	      H9	25	266,701.750	1,647,508.250	2,455,690.750
94	      H10	25	431,267.438	1,510,917.375	4,266,067.000
95	      H11	25			
96	      H12	25			
1	      A1	26	382,940.594	25,216,036.000	3,786,276.750
2	      A2	26	342,084.344	19,256,492.000	4,210,040.500
3	      A3	26	366,723.594	20,719,804.000	4,575,285.500
4	      A4	26	432,608.062	26,275,390.000	5,105,981.500
5	      A5	26	418,655.125	24,944,970.000	4,705,264.500
6	      A6	26	60,763.051	2,344,906.500	454,234.844
7	      A7	26	73,408.875	2,605,753.750	519,332.500
8	      A8	26	75,897.250	2,712,705.500	580,450.938
9	      A9	26	76,879.617	2,695,597.500	551,216.688
10	      A10	26	79,183.945	2,893,627.500	586,311.438
11	      A11	26	102,596.156	1,823,303.875	782,107.250
12	      A12	26	190,384.859	1,794,893.875	1,769,634.500
13	      B1	26	366,366.656	21,647,758.000	4,213,504.000
14	      B2	26	399,226.125	18,883,900.000	4,801,624.000
15	      B3	26	442,376.625	23,049,790.000	5,158,287.500
16	      B4	26	422,242.000	23,770,410.000	4,636,759.000
17	      B5	26	427,747.562	24,593,306.000	4,740,621.000
18	      B6	26	68,244.094	2,582,907.000	509,348.062
19	      B7	26	84,400.227	2,495,192.250	648,112.125
20	      B8	26	73,554.031	2,636,606.750	522,957.906
21	      B9	26	70,152.430	2,673,225.250	544,212.438
22	      B10	26	70,312.430	2,647,149.500	503,240.688
23	      B11	26	92,859.656	1,544,847.500	676,947.812
24	      B12	26	135,507.594	1,915,791.750	1,039,778.188
25	      C1	26	419,690.219	17,791,912.000	4,406,608.000
26	      C2	26	339,477.031	3,611,293.000	3,327,055.000
27	      C3	26	388,345.812	3,853,947.500	3,814,603.500
28	      C4	26	478,331.094	15,967,822.000	4,812,142.000
29	      C5	26	522,926.656	19,318,936.000	5,142,894.000
30	      C6	26	62,181.645	2,453,254.250	540,390.688
31	      C7	26	62,614.551	2,408,825.500	573,349.062
32	      C8	26	69,985.508	2,493,458.250	515,456.750
33	      C9	26	78,789.438	2,410,849.500	617,010.250
34	      C10	26	72,370.109	2,769,536.250	466,057.344
35	      C11	26	254,922.781	1,686,423.875	2,399,016.500
36	      C12	26	115,258.180	1,827,409.625	885,328.500
37	      D1	26	272,014.812	1,962,657.500	2,545,175.750
38	      D2	26	62,594.828	2,023,779.750	433,506.844
39	      D3	26	57,112.148	2,049,505.250	435,260.250
40	      D4	26	90,228.406	2,063,384.875	738,694.625
41	      D5	26	261,170.719	2,220,205.000	2,352,905.250
42	      D6	26	450,141.188	2,276,179.750	4,299,278.000
43	      D7	26	375,652.125	2,334,770.500	3,447,816.000
44	      D8	26	71,526.523	2,517,446.500	509,935.688
45	      D9	26	81,438.336	2,461,813.750	597,525.688
46	      D10	26	60,238.062	2,188,068.250	415,449.438
47	      D11	26	79,524.914	1,333,003.000	563,926.312
48	      D12	26	95,999.953	1,650,013.000	763,626.188
49	      E1	26	55,936.133	2,010,631.750	391,187.219
50	      E2	26	61,675.480	1,946,325.750	434,525.750
51	      E3	26	59,468.543	1,920,671.500	432,207.438
52	      E4	26	67,635.141	2,126,712.000	474,234.375
53	      E5	26	72,256.664	2,358,478.000	518,658.438
54	      E6	26	136,736.891	1,713,271.500	1,206,646.125
55	      E7	26	127,715.891	1,681,575.250	1,083,707.375
56	      E8	26	450,795.062	1,437,590.000	4,276,751.500
57	      E9	26	293,207.938	1,638,878.000	2,744,873.000
58	      E10	26	129,587.250	1,774,106.875	1,082,283.000
59	      E11	26	109,828.320	1,646,826.875	824,268.938
60	      E12	26	112,336.383	1,864,351.500	889,018.250
61	      F1	26	59,406.035	2,046,937.125	409,775.969
62	      F2	26	191,649.688	1,825,921.875	1,681,062.500
63	      F3	26	236,367.062	1,825,135.125	2,161,633.000
64	      F4	26	363,953.594	2,082,159.250	3,391,571.500
65	      F5	26	69,740.883	2,223,646.750	517,815.844
66	      F6	26	129,946.539	1,658,225.375	1,122,176.750
67	      F7	26	112,162.141	1,621,384.500	944,050.188
68	      F8	26	126,971.125	1,687,130.250	1,056,501.000
69	      F9	26	110,883.148	1,574,003.375	993,159.688
70	      F10	26	189,965.125	1,714,105.625	1,697,470.250
71	      F11	26			
72	      F12	26			
73	      G1	26	248,387.500	1,769,354.000	2,273,529.500
74	      G2	26	66,208.461	1,856,991.375	426,003.156
75	      G3	26	74,337.195	2,131,558.000	496,467.500
76	      G4	26	72,979.641	2,293,709.750	540,565.062
77	      G5	26	72,935.141	2,282,689.750	544,210.875
78	      G6	26	145,194.641	1,706,631.500	1,304,415.750
79	      G7	26	132,214.484	1,657,120.375	1,093,093.375
80	      G8	26	142,721.797	1,761,978.625	1,125,215.000
81	      G9	26	130,432.508	1,780,541.750	1,126,530.750
82	      G10	26	187,937.391	1,905,398.625	1,670,796.125
83	      G11	26			
84	      G12	26			
85	      H1	26	51,900.410	1,954,077.000	379,207.094
86	      H2	26	82,667.164	2,160,902.500	631,662.438
87	      H3	26	77,601.000	2,529,329.750	560,472.125
88	      H4	26	154,478.938	2,347,174.500	1,271,592.750
89	      H5	26	201,781.750	2,457,905.250	1,819,156.750
90	      H6	26	113,908.914	1,702,535.000	1,005,564.250
91	      H7	26	104,402.508	1,603,458.500	928,238.188
92	      H8	26	119,672.188	1,649,773.875	950,862.062
93	      H9	26	297,180.719	1,664,959.500	2,764,250.250
94	      H10	26	430,108.844	1,532,687.500	4,262,678.500
95	      H11	26			
96	      H12	26			
1	      A1	27	383,849.594	25,219,018.000	3,800,116.000
2	      A2	27	342,928.062	19,261,194.000	4,226,375.000
3	      A3	27	368,096.094	20,719,742.000	4,586,802.000
4	      A4	27	433,627.625	26,277,958.000	5,120,417.500
5	      A5	27	419,314.000	24,958,232.000	4,724,288.500
6	      A6	27	61,074.109	2,394,570.750	455,600.062
7	      A7	27	73,221.273	2,658,160.500	521,751.125
8	      A8	27	84,556.781	2,764,894.750	675,908.438
9	      A9	27	86,425.688	2,748,177.250	652,834.688
10	      A10	27	80,398.922	2,958,450.750	596,754.188
11	      A11	27	103,278.977	1,858,190.875	787,114.000
12	      A12	27	211,146.906	1,821,262.000	1,992,817.750
13	      B1	27	367,216.594	21,649,078.000	4,230,409.000
14	      B2	27	399,666.344	18,904,144.000	4,833,831.000
15	      B3	27	443,849.031	23,077,696.000	5,189,976.000
16	      B4	27	422,073.438	23,794,752.000	4,664,370.000
17	      B5	27	428,688.906	24,617,738.000	4,763,996.500
18	      B6	27	68,500.695	2,636,933.000	511,416.125
19	      B7	27	104,257.703	2,532,095.000	856,490.688
20	      B8	27	73,579.984	2,690,980.000	526,068.625
21	      B9	27	77,093.055	2,724,221.500	612,626.125
22	      B10	27	70,893.695	2,702,448.750	506,942.188
23	      B11	27	93,665.156	1,575,573.125	681,251.375
24	      B12	27	156,763.891	1,941,473.625	1,241,923.000
25	      C1	27	419,151.562	17,886,500.000	4,442,009.000
26	      C2	27	365,000.625	3,891,618.250	3,590,882.750
27	      C3	27	400,186.812	4,192,281.250	3,936,760.000
28	      C4	27	480,734.719	16,502,466.000	4,834,037.000
29	      C5	27	523,846.250	19,882,324.000	5,166,168.000
30	      C6	27	68,756.688	2,499,582.500	606,521.250
31	      C7	27	84,750.109	2,447,376.000	789,986.375
32	      C8	27	70,208.797	2,547,190.000	518,069.562
33	      C9	27	105,505.445	2,445,601.750	882,414.250
34	      C10	27	72,569.094	2,825,364.250	468,294.219
35	      C11	27	290,793.500	1,695,997.000	2,778,747.500
36	      C12	27	116,176.969	1,860,301.375	895,264.688
37	      D1	27	297,683.094	1,984,443.750	2,797,493.500
38	      D2	27	67,516.000	2,062,524.375	482,575.344
39	      D3	27	57,098.855	2,095,273.375	437,538.188
40	      D4	27	110,837.281	2,095,217.625	935,426.438
41	      D5	27	303,431.125	2,239,299.500	2,783,696.750
42	      D6	27	467,735.250	2,309,620.000	4,479,864.000
43	      D7	27	421,400.906	2,353,558.250	3,908,207.750
44	      D8	27	71,781.625	2,570,709.000	513,719.312
45	      D9	27	101,574.039	2,503,921.000	790,678.500
46	      D10	27	63,096.824	2,234,419.000	438,419.719
47	      D11	27	80,230.680	1,358,816.375	567,398.875
48	      D12	27	97,982.062	1,680,679.625	785,350.062
49	      E1	27	55,966.277	2,052,373.375	393,141.188
50	      E2	27	61,774.109	1,985,286.625	436,496.656
51	      E3	27	59,947.906	1,961,049.250	433,515.719
52	      E4	27	67,938.711	2,171,606.500	476,550.375
53	      E5	27	73,154.281	2,407,864.000	526,014.562
54	      E6	27	139,699.031	1,744,569.125	1,234,287.875
55	      E7	27	129,220.992	1,714,428.500	1,100,366.500
56	      E8	27	446,989.562	1,452,323.000	4,235,227.500
57	      E9	27	316,971.562	1,656,251.000	2,982,887.000
58	      E10	27	130,218.859	1,811,181.375	1,090,762.125
59	      E11	27	130,141.781	1,667,053.125	1,040,594.875
60	      E12	27	113,220.367	1,900,535.750	899,894.250
61	      F1	27	59,623.750	2,089,169.375	411,070.469
62	      F2	27	221,291.344	1,850,451.000	1,979,614.625
63	      F3	27	266,235.938	1,843,605.500	2,465,791.250
64	      F4	27	395,230.281	2,098,812.250	3,710,942.750
65	      F5	27	70,206.422	2,269,537.500	521,852.250
66	      F6	27	131,863.594	1,687,113.875	1,143,479.875
67	      F7	27	113,472.055	1,651,477.000	957,312.188
68	      F8	27	128,544.070	1,718,801.875	1,074,442.625
69	      F9	27	112,792.797	1,604,908.500	1,009,561.000
70	      F10	27	208,609.000	1,739,061.750	1,873,680.125
71	      F11	27			
72	      F12	27			
73	      G1	27	273,974.062	1,792,516.000	2,519,060.250
74	      G2	27	66,120.695	1,893,597.375	428,007.750
75	      G3	27	74,474.820	2,173,779.250	498,609.906
76	      G4	27	73,315.773	2,342,132.500	542,770.375
77	      G5	27	73,134.180	2,329,860.250	547,594.250
78	      G6	27	148,774.156	1,743,749.500	1,346,010.125
79	      G7	27	133,887.875	1,688,288.250	1,107,208.500
80	      G8	27	144,251.922	1,791,764.000	1,138,717.500
81	      G9	27	132,376.172	1,816,396.500	1,146,378.625
82	      G10	27	206,071.172	1,934,465.125	1,852,565.875
83	      G11	27			
84	      G12	27			
85	      H1	27	52,045.371	1,992,650.875	382,585.594
86	      H2	27	102,887.719	2,195,492.500	829,274.625
87	      H3	27	77,706.828	2,580,921.500	564,350.938
88	      H4	27	188,546.656	2,379,003.000	1,608,934.625
89	      H5	27	219,168.422	2,505,175.250	1,996,889.125
90	      H6	27	115,446.555	1,736,577.125	1,020,949.188
91	      H7	27	110,389.281	1,634,819.125	995,389.688
92	      H8	27	121,670.281	1,683,696.750	973,669.000
93	      H9	27	323,767.625	1,683,359.125	3,036,448.000
94	      H10	27	429,295.062	1,555,437.750	4,259,948.500
95	      H11	27			
96	      H12	27			
1	      A1	28	384,760.375	25,218,916.000	3,806,835.500
2	      A2	28	343,930.688	19,264,458.000	4,241,538.500
3	      A3	28	368,718.125	20,715,746.000	4,600,498.500
4	      A4	28	434,558.938	26,278,538.000	5,134,376.500
5	      A5	28	420,788.719	24,971,450.000	4,742,365.500
6	      A6	28	61,282.582	2,443,379.250	458,333.156
7	      A7	28	73,119.992	2,709,919.750	523,217.156
8	      A8	28	107,434.078	2,808,463.000	925,322.188
9	      A9	28	109,033.680	2,794,394.250	871,169.125
10	      A10	28	86,907.516	3,018,293.500	664,247.812
11	      A11	28	103,691.555	1,893,222.750	792,217.938
12	      A12	28	234,589.875	1,844,903.750	2,234,877.250
13	      B1	28	368,544.656	21,662,202.000	4,246,310.000
14	      B2	28	399,624.375	18,923,250.000	4,861,539.000
15	      B3	28	444,625.812	23,096,670.000	5,216,675.000
16	      B4	28	423,338.219	23,805,698.000	4,686,018.000
17	      B5	28	429,448.906	24,638,850.000	4,785,794.000
18	      B6	28	68,491.836	2,689,232.500	514,586.812
19	      B7	28	136,347.562	2,560,203.750	1,176,665.500
20	      B8	28	73,785.617	2,744,027.500	528,270.188
21	      B9	28	97,107.953	2,766,999.500	816,498.188
22	      B10	28	71,323.141	2,760,162.500	512,403.906
23	      B11	28	94,041.562	1,605,057.875	685,380.812
24	      B12	28	181,470.031	1,966,031.500	1,479,039.750
25	      C1	28	418,867.000	17,967,040.000	4,471,554.500
26	      C2	28	383,534.844	4,173,181.750	3,794,621.500
27	      C3	28	406,053.344	4,470,465.000	3,998,716.500
28	      C4	28	482,510.031	17,002,166.000	4,850,029.000
29	      C5	28	525,649.625	20,406,742.000	5,185,652.500
30	      C6	28	82,854.305	2,538,860.500	744,003.938
31	      C7	28	110,343.305	2,483,737.500	1,033,505.938
32	      C8	28	70,578.414	2,596,799.000	522,006.750
33	      C9	28	134,271.500	2,474,908.000	1,166,858.750
34	      C10	28	72,879.461	2,879,203.000	471,200.094
35	      C11	28	318,431.250	1,709,670.125	3,078,582.750
36	      C12	28	116,894.359	1,896,675.125	903,950.312
37	      D1	28	314,866.031	2,007,661.625	2,976,383.000
38	      D2	28	87,622.039	2,087,186.875	678,937.625
39	      D3	28	57,036.359	2,139,933.000	439,862.312
40	      D4	28	133,127.172	2,124,916.500	1,155,031.750
41	      D5	28	346,622.719	2,256,402.750	3,206,003.250
42	      D6	28	481,929.438	2,341,450.000	4,624,515.000
43	      D7	28	455,182.031	2,372,492.000	4,255,679.000
44	      D8	28	74,035.164	2,619,781.500	532,237.562
45	      D9	28	136,745.547	2,532,984.750	1,127,064.250
46	      D10	28	70,536.148	2,278,860.750	508,846.312
47	      D11	28	80,215.555	1,385,093.250	570,535.812
48	      D12	28	103,097.289	1,710,352.875	838,517.188
49	      E1	28	56,058.383	2,093,492.125	395,170.719
50	      E2	28	61,813.465	2,023,866.750	437,796.312
51	      E3	28	59,892.273	2,000,123.875	434,615.562
52	      E4	28	68,091.000	2,215,155.000	478,640.344
53	      E5	28	74,727.586	2,452,979.500	542,442.500
54	      E6	28	142,241.297	1,774,602.125	1,262,036.500
55	      E7	28	130,624.000	1,744,346.125	1,115,261.250
56	      E8	28	443,840.094	1,471,608.500	4,213,493.500
57	      E9	28	336,973.125	1,671,942.000	3,183,503.250
58	      E10	28	130,370.547	1,845,906.250	1,093,030.875
59	      E11	28	165,542.750	1,675,949.875	1,401,557.750
60	      E12	28	114,055.742	1,935,948.875	908,425.812
61	      F1	28	60,021.414	2,129,583.000	413,433.469
62	      F2	28	252,931.453	1,875,237.500	2,298,302.750
63	      F3	28	290,644.500	1,864,693.375	2,713,617.000
64	      F4	28	426,747.906	2,114,549.750	4,038,934.000
65	      F5	28	71,936.477	2,314,643.500	538,973.000
66	      F6	28	133,835.219	1,716,440.375	1,163,395.500
67	      F7	28	114,613.125	1,680,700.000	968,121.188
68	      F8	28	130,610.859	1,748,696.875	1,090,764.125
69	      F9	28	114,313.312	1,635,579.000	1,025,404.438
70	      F10	28	225,825.219	1,764,073.125	2,046,317.375
71	      F11	28			
72	      F12	28			
73	      G1	28	299,352.281	1,808,063.750	2,759,497.000
74	      G2	28	66,231.375	1,929,071.250	430,782.156
75	      G3	28	74,610.633	2,216,011.750	501,242.812
76	      G4	28	73,616.094	2,386,138.500	546,355.312
77	      G5	28	73,899.891	2,374,389.000	555,045.625
78	      G6	28	157,550.719	1,783,199.375	1,431,432.625
79	      G7	28	134,692.062	1,720,072.750	1,118,345.500
80	      G8	28	145,289.406	1,822,927.500	1,148,419.375
81	      G9	28	133,780.469	1,850,671.250	1,164,693.500
82	      G10	28	223,969.703	1,960,145.375	2,030,574.125
83	      G11	28			
84	      G12	28			
85	      H1	28	52,981.719	2,031,114.125	393,383.594
86	      H2	28	127,187.500	2,226,765.500	1,067,032.000
87	      H3	28	77,992.703	2,629,652.250	568,173.562
88	      H4	28	226,916.438	2,407,353.250	1,995,617.750
89	      H5	28	237,332.281	2,549,191.750	2,176,151.750
90	      H6	28	116,677.680	1,768,902.875	1,036,928.875
91	      H7	28	130,190.320	1,656,571.875	1,194,176.125
92	      H8	28	128,585.297	1,714,837.250	1,056,775.875
93	      H9	28	345,189.156	1,704,854.250	3,262,019.750
94	      H10	28	430,623.000	1,580,373.750	4,275,149.000
95	      H11	28			
96	      H12	28			
1	      A1	29	386,062.625	25,214,264.000	3,818,475.500
2	      A2	29	344,752.562	19,267,578.000	4,254,904.000
3	      A3	29	369,019.031	20,718,710.000	4,612,221.000
4	      A4	29	435,437.531	26,285,444.000	5,149,053.000
5	      A5	29	422,424.688	24,980,554.000	4,757,651.000
6	      A6	29	61,165.379	2,488,107.750	461,459.938
7	      A7	29	73,384.195	2,762,361.250	524,441.938
8	      A8	29	143,516.688	2,839,265.250	1,298,487.875
9	      A9	29	134,472.984	2,834,126.500	1,125,220.875
10	      A10	29	112,997.766	3,059,648.000	929,728.562
11	      A11	29	104,039.602	1,926,937.750	796,743.875
12	      A12	29	257,759.047	1,865,928.750	2,494,290.750
13	      B1	29	369,155.875	21,676,190.000	4,255,909.500
14	      B2	29	399,994.781	18,936,748.000	4,885,884.500
15	      B3	29	444,999.688	23,107,458.000	5,240,286.000
16	      B4	29	424,703.562	23,825,778.000	4,704,816.000
17	      B5	29	430,924.969	24,649,196.000	4,807,827.500
18	      B6	29	69,027.195	2,740,881.500	520,687.531
19	      B7	29	167,408.406	2,588,026.500	1,485,539.250
20	      B8	29	73,828.930	2,793,936.750	529,620.938
21	      B9	29	128,963.672	2,804,163.750	1,135,521.000
22	      B10	29	72,992.289	2,814,612.750	532,644.625
23	      B11	29	94,259.695	1,632,510.500	690,997.875
24	      B12	29	208,207.672	1,986,824.750	1,735,946.000
25	      C1	29	417,910.938	18,031,574.000	4,502,208.000
26	      C2	29	395,924.875	4,429,509.500	3,933,611.750
27	      C3	29	409,287.250	4,723,270.000	4,040,338.750
28	      C4	29	483,602.875	17,474,572.000	4,864,327.500
29	      C5	29	527,073.875	20,911,370.000	5,199,446.500
30	      C6	29	100,018.719	2,574,487.000	912,477.188
31	      C7	29	134,938.172	2,518,284.000	1,272,334.625
32	      C8	29	70,930.656	2,642,919.500	529,847.750
33	      C9	29	162,126.359	2,506,317.000	1,441,435.250
34	      C10	29	73,121.828	2,934,788.500	473,357.000
35	      C11	29	341,233.125	1,729,091.500	3,324,989.000
36	      C12	29	117,437.781	1,929,237.625	911,676.500
37	      D1	29	327,077.656	2,029,488.875	3,103,552.250
38	      D2	29	113,502.766	2,109,355.750	928,954.250
39	      D3	29	57,168.230	2,184,582.000	442,109.938
40	      D4	29	158,446.891	2,152,795.000	1,402,089.500
41	      D5	29	381,609.312	2,275,314.500	3,552,174.500
42	      D6	29	491,977.094	2,369,619.000	4,727,490.500
43	      D7	29	473,981.469	2,398,555.250	4,442,294.000
44	      D8	29	82,855.766	2,660,727.750	623,248.188
45	      D9	29	175,697.047	2,560,917.750	1,498,498.000
46	      D10	29	80,658.969	2,324,062.500	602,017.375
47	      D11	29	80,110.734	1,409,885.375	573,190.188
48	      D12	29	114,724.828	1,732,778.250	959,200.812
49	      E1	29	56,385.648	2,132,279.250	397,309.062
50	      E2	29	61,975.438	2,061,619.125	440,036.406
51	      E3	29	59,895.016	2,037,778.750	436,692.688
52	      E4	29	68,233.695	2,255,413.750	481,473.062
53	      E5	29	78,715.656	2,497,347.750	580,108.688
54	      E6	29	145,048.078	1,804,181.500	1,289,996.000
55	      E7	29	131,860.000	1,773,563.625	1,128,452.625
56	      E8	29	441,606.031	1,493,064.375	4,204,750.000
57	      E9	29	356,455.125	1,685,229.750	3,373,650.000
58	      E10	29	131,220.953	1,876,890.750	1,101,894.625
59	      E11	29	197,886.391	1,683,881.750	1,727,879.750
60	      E12	29	115,016.852	1,970,585.125	915,078.250
61	      F1	29	60,366.641	2,170,126.000	417,414.344
62	      F2	29	283,177.312	1,895,301.750	2,600,141.000
63	      F3	29	310,099.406	1,889,805.750	2,907,610.750
64	      F4	29	450,658.312	2,132,842.750	4,291,213.000
65	      F5	29	78,756.492	2,353,624.750	607,286.562
66	      F6	29	135,507.031	1,744,794.500	1,182,829.375
67	      F7	29	115,258.781	1,708,673.125	977,832.375
68	      F8	29	131,803.391	1,776,482.500	1,107,562.625
69	      F9	29	115,405.695	1,666,830.875	1,040,942.688
70	      F10	29	242,549.531	1,788,653.750	2,218,032.750
71	      F11	29			
72	      F12	29			
73	      G1	29	321,613.031	1,825,125.750	2,973,001.500
74	      G2	29	66,799.367	1,963,884.250	433,848.188
75	      G3	29	74,869.117	2,256,685.750	503,747.562
76	      G4	29	74,182.570	2,428,888.500	552,908.312
77	      G5	29	75,979.141	2,418,024.250	572,795.688
78	      G6	29	170,427.453	1,830,994.125	1,553,452.375
79	      G7	29	136,005.109	1,749,519.250	1,131,167.375
80	      G8	29	146,046.219	1,853,048.875	1,155,911.375
81	      G9	29	136,002.109	1,882,419.750	1,181,716.125
82	      G10	29	241,454.984	1,984,162.375	2,205,680.250
83	      G11	29			
84	      G12	29			
85	      H1	29	59,383.957	2,064,962.625	451,529.594
86	      H2	29	152,219.734	2,257,844.250	1,306,472.875
87	      H3	29	78,620.109	2,677,589.750	573,516.500
88	      H4	29	269,108.719	2,431,357.500	2,418,659.500
89	      H5	29	255,980.297	2,593,424.500	2,363,313.000
90	      H6	29	118,100.555	1,800,933.250	1,052,900.250
91	      H7	29	151,878.578	1,676,039.750	1,415,448.250
92	      H8	29	147,042.812	1,737,335.250	1,244,064.000
93	      H9	29	366,260.750	1,722,704.500	3,487,365.750
94	      H10	29	432,762.688	1,603,523.875	4,298,660.500
95	      H11	29			
96	      H12	29			
1	      A1	30	387,202.375	25,193,402.000	3,827,368.750
2	      A2	30	345,104.906	19,266,818.000	4,269,382.000
3	      A3	30	370,060.781	20,712,144.000	4,624,639.000
4	      A4	30	436,069.750	26,282,148.000	5,162,213.000
5	      A5	30	422,801.219	24,975,020.000	4,770,984.500
6	      A6	30	61,113.211	2,531,765.500	463,865.500
7	      A7	30	73,630.242	2,810,876.750	526,927.062
8	      A8	30	179,544.391	2,866,202.000	1,670,347.875
9	      A9	30	162,306.516	2,868,580.000	1,399,224.000
10	      A10	30	145,866.078	3,090,245.750	1,265,377.875
11	      A11	30	104,514.867	1,957,815.375	799,394.500
